Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W416    2103.84         2101.53         0.111936        1.0011          50.0616         0.245823        
W417    2104.31         2103.91         0.166994        1.00019         48.7168         1.3888          
W418    2104.73         2107.6          0.118155        0.998639        50.5427         2.47725         
W419    2105.1          2106.47         0.123069        0.999351        45.6626         0.681263        
W420    2105.41         2105            0.120864        1.0002          47.7343         0.994249        
W421    2105.68         2105.7          0.127141        0.999988        47.6022         0.922193        
W422    2105.89         2105.84         0.123812        1.00002         48.9911         0.70259         
W423    2106.05         2105.75         0.127386        1.00014         47.3367         3.00201         
W424    2106.15         2107.17         0.137843        0.999516        51.0628         5.13033         
W425    2106.2          2105.61         0.144286        1.00028         50.3178         5.47252         
W426    2106.2          2106.32         0.142694        0.999944        51.2553         4.37422         
W427    2106.15         2105.49         0.139911        1.00032         58.6951         2.48801         
W428    2106.05         2106.2          0.124393        0.999925        81.4934         7.2262          
W429    2105.89         2105.91         0.131604        0.999991        50.0116         5.66585         
W430    2105.68         2105.78         0.150482        0.99995         49.2546         7.80545         
W431    2105.41         2105.22         0.127905        1.00009         46.6965         0.613765        
W432    2105.1          2105.33         0.119045        0.99989         50.7697         0.791897        
W433    2104.73         2106.38         0.131909        0.999218        46.9243         1.71833         
W434    2104.31         2103.71         0.133794        1.00029         57.326          3.7604          
W435    2103.84         2103.11         0.123056        1.00035         51.1858         0.757712        
W436    2103.31         2097.42         0.132456        1.00281         57.2984         1.12511         
W437    2102.73         2098.03         0.122691        1.00224         50.4536         0.136311        
W438    2102.1          2100.45         0.130895        1.00079         71.4067         1.34954         
W439    2101.42         2081.04         0.118437        1.00979         60.9747         1.57034         
W440    2100.69         2089.5          0.118945        1.00536         61.8105         1.78903         
W441    2099.91         2094.57         0.122458        1.00255         65.4866         2.94394         
W442    2099.07         137784          0.121798        0.5             199.993         1.14718         
W443    2099.28         2088.62         0.128288        1.0051          61.1289         1.91003         
W444    2100.12         2105.59         0.11384         0.997401        34.6258         0.253672        
W445    2100.9          2115.71         0.125771        0.992998        41.0434         0.572231        
W446    2101.63         2100.7          0.113293        1.00045         40.0858         1.10882         
W447    2102.31         2104.71         0.119721        0.998863        32.6778         0.740107        
W448    2102.94         2100.74         0.122547        1.00105         51.0578         4.84902         
W449    2103.52         2103.79         0.119328        0.999874        51.2291         0.554923        
W450    2104.05         2107.15         0.125033        0.998528        39.6704         1.45798         
W451    2104.52         2104.47         0.129384        1.00002         41.5397         2.03903         
W452    2104.94         2104.77         0.121668        1.00008         55.4132         2.98397         
W453    2105.31         2099.56         0.134813        1.00274         54.9414         8.79925         
W454    2105.62         2105.41         0.135157        1.0001          45.9949         1.1459          
W455    2105.89         2105.75         0.138238        1.00006         49.8952         2.79016         
W456    2106.1          2107.2          0.129357        0.999476        49.159          0.674222        
W457    2106.26         2105.75         0.134339        1.00024         48.839          5.20688         
W458    2106.36         2106.27         0.12935         1.00004         55.3203         7.15249         
W459    2106.41         2106.97         0.171151        0.999734        60.5179         4.874           
W460    2106.41         2106.28         0.149541        1.00006         56.4821         2.66817         
W461    2106.36         2106.56         0.142277        0.999906        63.2171         1.1707          
W462    2106.26         2106.63         0.152973        0.999823        59.0662         4.75996         
W463    2106.1          2106.13         0.143728        0.999987        50.2047         1.82136         
W464    2105.89         2105.92         0.127507        0.999983        47.8053         3.16378         
W465    2105.62         2105.74         0.129872        0.999945        47.5            2.74644         
W466    2105.31         2102.71         0.119794        1.00124         52.9051         4.93013         
W467    2104.94         2105.73         0.133437        0.999627        47.8842         1.27539         
W468    2104.52         2111.71         0.148977        0.996595        48.1615         1.37097         
W469    2104.05         2103.87         0.126689        1.00008         51.0045         0.338263        
W470    2103.52         2102.72         0.123252        1.00038         49.7118         0.869509        
W471    2102.94         2103.5          0.122274        0.999733        43.9269         1.93943         
W472    2102.31         2102.39         0.119635        0.999965        53.7102         0.308084        
W473    2101.63         2097.57         0.116905        1.00194         43.4031         0.382713        
W474    2100.9          2100.13         0.121236        1.00037         39.466          2.30287         
W475    2100.12         2114.98         0.133562        0.992971        49.981          1.3309          
W476    2099.28         2097.52         0.127564        1.00084         52.0041         0.0924547       
W477    2099.44         2100.26         0.170314        0.99961         59.2086         1.79658         
W478    2100.27         2101.87         0.11846         0.999241        33.5459         3.73771         
W479    2101.06         2105.08         0.115309        0.998087        72.3513         1.88498         
W480    2101.79         2086.12         0.118954        1.00751         46.2707         0.201735        
W481    2102.47         2099.65         0.13184         1.00134         42.221          1.11491         
W482    2103.1          2103.51         0.123995        0.999805        39.34           0.881224        
W483    2103.68         2104.09         0.136155        0.999805        51.7205         2.72022         
W484    2104.2          2103.66         0.136372        1.00026         49.6424         1.77454         
W485    2104.68         2104.53         0.129546        1.00007         47.8175         2.88053         
W486    2105.1          2105.5          0.115865        0.999809        49.5987         3.71564         
W487    2105.47         2105.15         0.128885        1.00015         49.2295         0.389751        
W488    2105.78         2105.61         0.104133        1.00008         47.1155         0.507698        
W489    2106.05         2105.46         0.120579        1.00028         54.6088         1.98673         
W490    2106.26         2106.5          0.127025        0.999885        53.4728         0.475076        
W491    2106.41         2105.38         0.131627        1.00049         53.5407         13.8881         
W492    2106.52         2107            0.183831        0.999771        62.0138         3.85095         
W493    2106.57         2106.4          0.16295         1.00008         58.4298         62.116          
W494    2106.57         2106.38         0.167507        1.00009         58.9195         53.1456         
W495    2106.52         2106.54         0.147069        0.99999         59.5319         11.2216         
W496    2106.41         2105.97         0.124445        1.00021         62.0859         8.24636         
W497    2106.26         2106.9          0.138492        0.999696        52.216          1.3896          
W498    2106.05         2105.33         0.124173        1.00034         46.6988         3.435           
W499    2105.78         2106.44         0.144057        0.999687        49.057          5.9344          
W500    2105.47         2105.84         0.136251        0.999823        48.2274         1.27712         
W501    2105.1          2104.66         0.133972        1.00021         51.311          4.85637         
W502    2104.68         2109.04         0.135418        0.997931        44.752          0.306963        
W503    2104.2          2104.86         0.127138        0.999686        51.5935         2.26803         
W504    2103.68         2103.49         0.124121        1.00009         52.204          2.44878         
W505    2103.1          2102.9          0.124976        1.0001          54.2017         5.57399         
W506    2102.47         2101.62         0.11924         1.00041         56.6264         1.33833         
W507    2101.79         2107.08         0.126585        0.997491        34.1036         0.305183        
W508    2101.06         2104.1          0.121087        0.998552        36.0978         0.881536        
W509    2100.27         2101.54         0.113476        0.999396        44.253          1.78342         
W510    2099.44         2105.64         0.123719        0.997053        33.1435         1.90564         
W511    2099.54         2100.92         0.119357        0.999342        44.3608         0.69034         
W512    2100.38         2100.62         0.139359        0.999884        41.6747         1.41058         
W513    2101.16         2101.9          0.122711        0.99965         47.3384         2.54204         
W514    2101.89         2102.85         0.125856        0.999547        39.4376         0.792783        
W515    2102.57         2102.82         0.129202        0.999883        36.5685         0.659854        
W516    2103.2          2103.11         0.138116        1.00004         41.7721         1.13055         
W517    2103.78         2105.26         0.132887        0.999296        45.8011         0.325333        
W518    2104.31         2103.84         0.136181        1.00022         50.1745         1.1078          
W519    2104.78         2104.79         0.144495        0.999993        53.7785         0.945662        
W520    2105.2          2106.53         0.142427        0.999368        46.0359         1.70824         
W521    2105.57         2105.43         0.122598        1.00007         49.3999         3.97297         
W522    2105.89         2106.2          0.155508        0.99985         46.7307         2.97886         
W523    2106.15         2107.29         0.145459        0.999462        48.5007         1.40243         
W524    2106.36         2105.82         0.143487        1.00026         53.1972         3.72021         
W525    2106.52         2107.14         0.184113        0.999705        51.8047         36.1914         
W526    2106.63         2100.24         0.133598        1.00304         77.0837         1.82451         
W527    2106.68         2082.72         0.175707        1.0115          137.719         2.11728         
W528    2106.68         2093.75         0.197208        1.00618         100.787         4.53436         
W529    2106.63         2112.84         0.162415        0.997057        65.4856         1.24209         
W530    2106.52         2106.05         0.127546        1.00022         53.8622         42.3473         
W531    2106.36         2106.24         0.142175        1.00006         55.3565         12.6524         
W532    2106.15         2106.2          0.142025        0.999978        48.5688         2.76707         
W533    2105.89         2106.39         0.147778        0.99976         47.4435         0.942381        
W534    2105.57         2104.98         0.122398        1.00028         47.4015         2.15357         
W535    2105.2          2105.54         0.1243          0.999838        46.9376         0.501562        
W536    2104.78         2105.37         0.138317        0.99972         51.7468         0.228097        
W537    2104.31         2104.64         0.134877        0.999841        47.5138         1.48162         
W538    2103.78         2103.53         0.125901        1.00012         48.5882         1.05687         
W539    2103.2          2102.06         0.125863        1.00054         50.3446         1.31118         
W540    2102.57         2098.59         0.124964        1.0019          47.7191         0.741466        
W541    2101.89         2102.01         0.109459        0.999943        62.2279         0.202907        
W542    2101.16         2088.14         0.116288        1.00624         58.5065         1.20308         
W543    2100.38         2098.34         0.122584        1.00097         59.2413         2.12342         
W544    2099.54         2103.07         0.131345        0.998321        48.4319         3.28981         
W545    2099.59         2111.7          0.130083        0.994267        75.0689         2.63482         
W546    2100.43         2115.27         0.130738        0.992984        31.1898         1.48192         
W547    2101.21         2101.52         0.123881        0.999854        31.8878         0.426041        
W548    2101.95         2101.48         0.125892        1.00022         39.2345         0.348173        
W549    2102.63         2099.64         0.117396        1.00142         48.2591         2.28081         
W550    2103.26         2099.25         0.131896        1.00191         51.3996         0.0909208       
W551    2103.83         2102.72         0.144565        1.00053         51.3025         2.22319         
W552    2104.36         2105            0.146365        0.999694        43.5022         1.23018         
W553    2104.83         2104.41         0.145033        1.0002          49.1755         0.175109        
W554    2105.25         2104.73         0.128587        1.00025         50.3059         1.3669          
W555    2105.62         2105.2          0.109807        1.0002          48.1023         0.124672        
W556    2105.94         2106.2          0.135425        0.999878        48.6106         4.57405         
W557    2106.2          2105.82         0.136063        1.00018         49.1621         1.72777         
W558    2106.41         2106.56         0.147603        0.99993         51.4782         11.5348         
W559    2106.57         2106.39         0.155718        1.00009         58.5327         32.0017         
W560    2106.68         484.624         0.174146        2               153.875         1.06266         
W563    2106.68         2093.21         0.151764        1.00643         116.62          0.444996        
W564    2106.57         2106.53         0.1513          1.00002         54.9887         57.0068         
W565    2106.41         2106.58         0.155152        0.99992         54.3457         7.59658         
W566    2106.2          2106.95         0.159758        0.999646        52.9654         2.35832         
W567    2105.94         2106.16         0.141121        0.999895        48.3902         2.93304         
W568    2105.62         2106.39         0.152735        0.999637        47.2614         7.47015         
W569    2105.25         2104.67         0.119423        1.00028         57.6938         0.440723        
W570    2104.83         2105.19         0.135831        0.999832        53.3117         2.0467          
W571    2104.36         2104.25         0.124338        1.00005         51.0475         0.802865        
W572    2103.83         2097.59         0.128256        1.00298         50.4799         1.16258         
W573    2103.26         2094.16         0.119448        1.00434         56.8084         1.65854         
W574    2102.63         2100.4          0.127983        1.00106         45.5108         1.03927         
W575    2101.95         2102.07         0.13211         0.999939        49.5886         2.29267         
W576    2101.21         2097.93         0.113665        1.00156         49.9395         0.66723         
W577    2100.43         2097.3          0.141434        1.00149         42.4098         0.236178        
W578    2099.59         2120.22         0.120649        0.990273        29.7372         1.31681         
W579    2099.59         2099.05         0.123697        1.00026         40.1397         3.5384          
W580    2100.43         2103.54         0.129092        0.998523        58.8571         3.97248         
W581    2101.21         2103.37         0.123922        0.998973        16.8388         0.602621        
W582    2101.95         2102.12         0.123547        0.999917        60.8752         0.669723        
W583    2102.63         2103.14         0.119055        0.999758        33.2243         0.949742        
W584    2103.26         2104.35         0.133595        0.999478        47.4563         0.947791        
W585    2103.83         2100.71         0.129967        1.00149         51.3694         2.46708         
W586    2104.36         2106.66         0.130099        0.998906        44.1337         1.58166         
W587    2104.83         2106.22         0.148075        0.999342        58.7597         0.335821        
W588    2105.25         2104.78         0.13705         1.00023         52.263          0.826091        
W589    2105.62         2106.54         0.166574        0.999566        45.383          1.47628         
W590    2105.94         2105.22         0.178409        1.00034         49.4713         0.737405        
W591    2106.2          2106.41         0.15603         0.999901        49.8208         7.84589         
W592    2106.41         2105.68         0.137353        1.00035         50.8136         16.2425         
W593    2106.57         2106.7          0.175914        0.999939        68.283          7.09098         
W594    2106.68         2109.47         0.157353        0.998676        166.424         1.70065         
W597    2106.68         5411.73         0.176062        0.5             200             2.46872         
W598    2106.57         2106.7          0.157927        0.999939        58.8585         7.54634         
W599    2106.41         2106.22         0.144994        1.00009         54.8291         10.1401         
W600    2106.2          2105.71         0.14293         1.00023         52.8522         8.01918         
W601    2105.94         2105.51         0.137543        1.0002          50.9428         6.28878         
W602    2105.62         2105.29         0.126261        1.00016         48.7256         3.739           
W603    2105.25         2105.27         0.127546        0.999994        48.4236         1.18915         
W604    2104.83         2104.62         0.137149        1.0001          57.7242         1.87625         
W605    2104.36         2104.89         0.14802         0.999749        52.5626         0.242883        
W606    2103.83         2101.02         0.137509        1.00134         52.6362         3.26931         
W607    2103.26         2101.31         0.13159         1.00092         52.8179         0.574666        
W608    2102.63         2098.62         0.127976        1.00191         61.4592         0.147201        
W609    2101.95         2101.29         0.123178        1.00031         58.6348         1.27947         
W610    2101.21         2105.12         0.120761        0.998146        41.8626         0.895295        
W611    2100.43         2120.07         0.12858         0.990735        42.8113         1.73604         
W612    2099.59         2094.37         0.130385        1.00249         62.2154         2.1787          
W613    2099.54         2098.44         0.12191         1.00052         42.7216         0.761417        
W614    2100.38         2091.46         0.122526        1.00426         58.1094         0.2213          
W615    2101.16         2102.57         0.114665        0.99933         43.2503         2.79165         
W616    2101.89         2102.43         0.124834        0.999743        68.799          2.6464          
W617    2102.57         2104.74         0.121169        0.998973        45.5768         0.958165        
W618    2103.2          2104.28         0.140546        0.999487        39.4455         1.22417         
W619    2103.78         2091.37         0.125246        1.00593         55.0188         1.38401         
W620    2104.31         2106.6          0.135585        0.998913        41.7464         1.10534         
W621    2104.78         2103.49         0.119841        1.00061         54.2481         0.93466         
W622    2105.2          2106.47         0.118559        0.9994          49.8382         3.18462         
W623    2105.57         2105.4          0.142964        1.00008         47.1009         0.212809        
W624    2105.89         2105.71         0.157982        1.00008         47.1996         1.42322         
W625    2106.15         2106.49         0.153677        0.999839        49.7267         2.7458          
W626    2106.36         2105.78         0.143072        1.00028         52.6321         6.99955         
W627    2106.52         2106.89         0.186506        0.999825        61.4791         2.29836         
W628    2106.63         2111.47         0.147475        0.997707        67.626          1.09242         
W629    2106.68         2105.93         0.165769        1.00035         60.5534         1.80272         
W630    2106.68         2108.15         0.166306        0.9993          154.06          0.362437        
W631    2106.63         2112.99         0.176743        0.996986        62.5959         2.7704          
W632    2106.52         2106.62         0.157526        0.999951        62.6673         8.01322         
W633    2106.36         2106.71         0.158132        0.999835        60.7133         0.788551        
W634    2106.15         2106.24         0.144358        0.999959        50.1117         8.61896         
W635    2105.89         2105.78         0.151444        1.00005         46.2005         2.29162         
W636    2105.57         2105.71         0.145743        0.999935        46.8353         1.25301         
W637    2105.2          2104.75         0.141634        1.00022         48.9996         2.60946         
W638    2104.78         2104.73         0.147383        1.00002         47.0781         5.86078         
W639    2104.31         2104.13         0.145936        1.00008         46.165          2.0617          
W640    2103.78         2103.57         0.144789        1.0001          58.0513         1.08931         
W641    2103.2          2102.52         0.126873        1.00032         44.686          1.7893          
W642    2102.57         2101.81         0.130354        1.00037         45.4958         2.70707         
W643    2101.89         2101.52         0.126041        1.00018         48.9174         1.62531         
W644    2101.16         2100.32         0.124885        1.0004          46.3723         0.164695        
W645    2100.38         2096.47         0.133069        1.00186         51.3552         0.676556        
W646    2099.54         2104.9          0.127447        0.997454        59.6801         1.04217         
W647    2099.44         2112.94         0.141011        0.993611        36.3723         3.18991         
W648    2100.27         2096            0.132827        1.00204         46.5658         0.427272        
W649    2101.06         2102.76         0.127883        0.999191        47.8921         1.04705         
W650    2101.79         2096.56         0.126115        1.00249         54.4631         1.67001         
W651    2102.47         2103.01         0.123995        0.999742        44.5631         3.43615         
W652    2103.1          2103.88         0.12305         0.999631        59.8713         3.16472         
W653    2103.68         2092.88         0.120023        1.00516         50.7953         1.62596         
W654    2104.2          2102.93         0.114428        1.00061         49.9137         1.19857         
W655    2104.68         2103.93         0.138781        1.00036         49.3637         2.07555         
W656    2105.1          2101.04         0.136924        1.00193         51.1484         1.91224         
W657    2105.47         2105.54         0.145631        0.999965        46.4232         0.512291        
W658    2105.78         2106.01         0.141911        0.999892        49.5303         4.31791         
W659    2106.05         2106.21         0.131176        0.99992         48.3247         3.64384         
W660    2106.26         2105.7          0.152829        1.00026         50.5426         7.57991         
W661    2106.41         2106.72         0.146902        0.999854        56.5438         1.64612         
W662    2106.52         2106.64         0.136348        0.999942        61.8775         5.19471         
W663    2106.57         2105.77         0.158267        1.00038         64.6053         9.79536         
W664    2106.57         2106.4          0.165927        1.00008         61.8275         18.6775         
W665    2106.52         2106.81         0.175015        0.999861        64.4348         1.09368         
W666    2106.41         2106.38         0.152589        1.00002         59.321          5.01849         
W667    2106.26         2106.78         0.143631        0.999753        51.9646         8.77997         
W668    2106.05         2105.68         0.139073        1.00017         49.3637         3.70904         
W669    2105.78         2105.62         0.149899        1.00008         48.9146         2.75578         
W670    2105.47         2104.97         0.15059         1.00024         46.0274         1.16476         
W671    2105.1          2104.79         0.145073        1.00015         46.767          0.751067        
W672    2104.68         2104.05         0.144436        1.0003          37.8134         4.51407         
W673    2104.2          2104.16         0.136138        1.00002         47.4988         1.31233         
W674    2103.68         2103.55         0.145924        1.00006         41.0519         2.1674          
W675    2103.1          2101.98         0.144299        1.00053         47.2335         0.481132        
W676    2102.47         2082.56         0.127355        1.00956         60.85           0.704694        
W677    2101.79         2102.2          0.128064        0.999804        51.5739         0.970617        
W678    2101.06         2099.34         0.126854        1.00082         39.855          1.04552         
W679    2100.27         2101.77         0.120475        0.999288        35.4775         0.898684        
W680    2099.44         2098.34         0.13367         1.00052         27.1531         1.80394         
W681    2099.28         2089.97         0.13847         1.00445         32.5133         1.61923         
W682    2100.12         2117.86         0.130612        0.991623        31.0443         1.94723         
W683    2100.9          2103.43         0.128883        0.998798        47.4149         0.995502        
W684    2101.63         2101.25         0.123942        1.00018         37.9578         0.483669        
W685    2102.31         2102.58         0.130499        0.999874        49.9637         1.63204         
W686    2102.94         2101.83         0.126683        1.00053         55.3179         0.714591        
W687    2103.52         2103.62         0.128469        0.999953        41.5499         0.962841        
W688    2104.05         2112.16         0.13183         0.996158        43.764          0.682613        
W689    2104.52         2105.57         0.127165        0.999499        50.2392         0.182967        
W690    2104.94         2104.8          0.14253         1.00007         52.0331         2.05009         
W691    2105.31         2103.49         0.261025        1.00086         47.1073         0.958709        
W692    2105.62         2105.14         0.142076        1.00023         47.4245         3.99189         
W693    2105.89         2105.34         0.114778        1.00026         49.6688         0.541349        
W694    2106.1          2106.51         0.138025        0.999804        49.9415         4.55806         
W695    2106.26         2105.94         0.136295        1.00015         53.3238         1.48725         
W696    2106.36         2105.68         0.129686        1.00032         55.7666         3.59188         
W697    2106.41         2109.61         0.244298        0.998485        54.9577         2.98379         
W698    2106.41         2105.36         0.138248        1.0005          54.0067         6.96632         
W699    2106.36         2106.78         0.141936        0.999802        58.3711         1.91841         
W700    2106.26         2106            0.134186        1.00012         55.963          3.58102         
W701    2106.1          2106.18         0.151851        0.999963        51.129          2.47075         
W702    2105.89         2105.31         0.140788        1.00028         50.362          0.0486952       
W703    2105.62         2105.81         0.139439        0.999914        51.3445         7.78927         
W704    2105.31         2104.99         0.132845        1.00015         43.1472         3.12622         
W705    2104.94         2099.62         0.133778        1.00253         58.7216         3.74986         
W706    2104.52         2103.3          0.138967        1.00058         49.8469         0.321785        
W707    2104.05         2102.99         0.134276        1.0005          51.434          0.101167        
W708    2103.52         2103.96         0.128001        0.999793        47.9314         1.44143         
W709    2102.94         2100.8          0.131565        1.00102         60.8646         4.25975         
W710    2102.31         2102.53         0.146296        0.999896        51.1387         2.53973         
W711    2101.63         2101.36         0.130046        1.00013         41.7619         4.49277         
W712    2100.9          2099.95         0.131026        1.00045         44.7659         0.882029        
W713    2100.12         2096.25         0.119787        1.00184         33.608          0.769837        
W714    2099.28         2089.18         0.134999        1.00484         51.9332         0.930937        
W715    2099.07         1892.98         0.10049         1.10887         57.8867         2.71639         
W716    2099.91         2117.45         0.131607        0.991713        67.5213         2.37158         
W717    2100.69         2103.58         0.131178        0.998624        56.2877         0.773175        
W718    2101.42         2100.11         0.131292        1.00063         49.9876         1.78151         
W719    2102.1          2099.06         0.144077        1.00145         46.654          1.66933         
W720    2102.73         2095.25         0.139373        1.00357         41.9931         1.64256         
W721    2103.31         2102.32         0.131445        1.00047         45.6799         2.93383         
W722    2103.84         2103.48         0.135683        1.00017         58.7949         0.697113        
W723    2104.31         2104.14         0.150178        1.00008         51.5737         0.517934        
W724    2104.73         2104.89         0.146512        0.999922        51.0556         1.40926         
W725    2105.1          2104.87         0.133647        1.00011         47.6173         2.00373         
W726    2105.41         2105.33         0.125743        1.00004         46.6422         1.77857         
W727    2105.68         2105.86         0.149603        0.999915        49.5375         1.50345         
W728    2105.89         2106.98         0.127581        0.999481        49.0947         7.94808         
W729    2106.05         2106.38         0.143634        0.999839        50.9408         10.3115         
W730    2106.15         2106.32         0.149309        0.999918        52.0383         4.2352          
W731    2106.2          2105.38         0.143389        1.00039         52.4456         5.77951         
W732    2106.2          2106.33         0.173899        0.999941        52.8646         3.34309         
W733    2106.15         2105.38         0.132539        1.00036         54.9783         7.21953         
W734    2106.05         2106.41         0.140342        0.999826        53.7117         0.573739        
W735    2105.89         2105.37         0.129735        1.00024         50.5498         5.49822         
W736    2105.68         2107.3          0.152091        0.999229        47.9749         1.90912         
W737    2105.41         2105.05         0.129938        1.00017         54.0782         1.29346         
W738    2105.1          2105            0.13572         1.00005         46.7197         0.559868        
W739    2104.73         2105.62         0.15491         0.999575        43.9854         0.735056        
W740    2104.31         2103.89         0.137333        1.0002          50.8729         1.64827         
W741    2103.84         2103.73         0.134466        1.00005         47.1066         1.33614         
W742    2103.31         2101.73         0.137308        1.00075         55.3996         0.85854         
W743    2102.73         2097.43         0.127285        1.00253         60.6722         1.44157         
W744    2102.1          2101.73         0.129794        1.00018         44.7947         4.05892         
W745    2101.42         2368.99         0.128308        0.887055        199.019         2.03559         
W746    2100.69         2101.27         0.126577        0.999725        27.3507         0.717937        
W747    2099.91         2083.41         0.11599         1.00792         20.512          0.752807        
W748    2099.07         1994.46         0.138001        1.05245         57.6527         3.56285         
W749    2098.81         2111.89         0.124921        0.993808        19.4138         0.688823        
W750    2099.65         2123.5          0.131949        0.988767        31.9242         3.47543         
W751    2100.43         2099.5          0.134692        1.00044         49.3794         0.897769        
W752    2101.16         2105.8          0.119037        0.997796        24.002          0.847903        
W753    2101.84         2099.12         0.13418         1.0013          37.8924         3.05535         
W754    2102.47         2101.53         0.134756        1.00045         40.5243         0.59438         
W755    2103.05         2113.36         0.129914        0.995122        37.8499         0.619853        
W756    2103.57         2104.73         0.14603         0.99945         47.0365         0.275136        
W757    2104.05         2105.44         0.139085        0.999336        46.9569         1.12033         
W758    2104.47         2108.49         0.152684        0.998093        47.071          1.82792         
W759    2104.83         2105.67         0.146035        0.999604        46.5851         0.671339        
W760    2105.15         2104.93         0.12662         1.00011         47.4811         1.00279         
W761    2105.41         2104.94         0.130955        1.00022         49.5941         0.697284        
W762    2105.62         2105.39         0.125935        1.00011         51.2331         0.817323        
W763    2105.78         2105.95         0.141643        0.999921        46.7884         3.45939         
W764    2105.89         2105.17         0.135346        1.00034         48.1768         3.28399         
W765    2105.94         2105.94         0.14029         0.999999        50.0218         1.51346         
W766    2105.94         2106.17         0.116088        0.999893        47.7305         2.45072         
W767    2105.89         2106.15         0.136097        0.999877        55.3801         0.22352         
W768    2105.78         2105.57         0.149851        1.0001          51.2101         6.00977         
W769    2105.62         2105.73         0.153308        0.999949        49.4328         2.34405         
W770    2105.41         2104.84         0.1371          1.00027         48.0874         0.677217        
W771    2105.15         2105.76         0.122245        0.999709        47.4856         1.63827         
W772    2104.83         2104.96         0.134283        0.999941        46.4384         1.92986         
W773    2104.47         2103.35         0.129461        1.00053         52.2641         2.85416         
W774    2104.05         2104.34         0.133395        0.999861        43.6613         0.484774        
W775    2103.57         2104.36         0.140402        0.999627        39.7534         2.07995         
W776    2103.05         2087.07         0.130009        1.00765         50.3596         1.02073         
W777    2102.47         2095.24         0.139989        1.00345         52.7282         1.52731         
W778    2101.84         2094.16         0.127871        1.00367         50.2735         0.540692        
W779    2101.16         2099.32         0.120112        1.00088         46.4699         3.89645         
W780    2100.43         2104.18         0.124534        0.998218        30.7549         1.42276         
W781    2099.65         2065.47         0.143574        1.01655         42.8155         1.95221         
W782    2098.81         1398.07         0.0611387       1.50122         55.8047         0.888485        
W783    2098.5          2113.53         0.112152        0.99289         79.3168         0.537076        
W784    2099.33         2104.86         0.093349        0.997372        16.1931         1.58242         
W785    2100.12         2110.09         0.100508        0.995271        35.9871         0.459123        
W786    2100.85         2101.08         0.099118        0.999888        40.8496         0.412106        
W787    2101.53         2102.06         0.111721        0.999747        50.1755         1.83759         
W788    2102.16         2102.3          0.111414        0.999932        53.0417         0.450165        
W789    2102.73         2108.17         0.113592        0.997421        34.7415         0.789156        
W790    2103.26         2095.28         0.119436        1.00381         60.3494         2.34591         
W791    2103.73         2102.37         0.156933        1.00065         51.3972         2.56075         
W792    2104.15         2102.45         0.106017        1.00081         39.9598         0.155143        
W793    2104.52         2104.86         0.118745        0.999838        51.8363         2.14224         
W794    2104.84         2104.68         0.110232        1.00007         50.0819         1.48274         
W795    2105.1          2104.81         0.127432        1.00014         45.9388         3.87275         
W796    2105.31         2106.29         0.121286        0.999536        47.1643         1.73216         
W797    2105.47         2105.18         0.121263        1.00014         51.8784         3.49076         
W798    2105.57         2107.03         0.126483        0.999307        48.1755         0.973497        
W799    2105.63         2105.3          0.12103         1.00015         49.1438         0.708023        
W800    2105.63         2106.06         0.123371        0.999792        47.974          3.72684         
W801    2105.57         2105.51         0.123873        1.00003         54.1886         0.851001        
W802    2105.47         2105.22         0.119099        1.00012         54.7599         0.918775        
W803    2105.31         2106.07         0.14266         0.99964         54.6444         6.50837         
W804    2105.1          2104.68         0.126995        1.0002          48.6673         2.40946         
W805    2104.84         2104.63         0.129692        1.0001          49.5729         0.370087        
W806    2104.52         2105.07         0.135718        0.99974         53.1352         1.17501         
W807    2104.15         2099.2          0.134144        1.00236         46.9301         1.47588         
W808    2103.73         2101.8          0.122195        1.00092         52.3537         1.04909         
W809    2103.26         2102.96         0.133629        1.00014         62.8574         0.552637        
W810    2102.73         2101.55         0.115016        1.00056         47.2405         1.09353         
W811    2102.16         2104.11         0.137268        0.999072        39.4002         0.66837         
W812    2101.53         2094.49         0.117984        1.00336         64.841          0.617683        
W813    2100.85         2102.96         0.149175        0.998998        29.003          2.70437         
W814    2100.12         2097.88         0.117863        1.00107         48.8164         0.337168        
W815    2099.33         2094.85         0.111021        1.00214         47.8235         0.824066        
W816    2098.5          2081.75         0.128186        1.00805         35.1202         0.736642        
W817    2098.14         2080.44         0.122146        1.00851         88.0117         5.94804         
W818    2098.97         2096.91         0.116502        1.00098         39.7154         0.92556         
W819    2099.75         2107.37         0.109441        0.996384        68.8842         3.32915         
W820    2100.48         2108.59         0.11259         0.996157        22.7894         0.6447          
W821    2101.16         2103.42         0.113926        0.998928        23.8982         0.3115          
W822    2101.79         2103.87         0.113614        0.999014        41.7278         6.18605         
W823    2102.37         2103.2          0.12413         0.999605        62.3034         1.33091         
W824    2102.89         2102.38         0.118208        1.00024         52.7309         0.713887        
W825    2103.36         2102.45         0.142855        1.00043         56.3635         1.00023         
W826    2103.78         2104.54         0.126493        0.999641        52.9993         0.305409        
W827    2104.15         2105.11         0.127908        0.999546        45.678          0.200436        
W828    2104.47         2102.96         0.119052        1.00072         50.5359         0.656649        
W829    2104.73         2103.77         0.16174         1.00046         48.6543         0.592608        
W830    2104.94         2103.41         0.145165        1.00073         55.4896         3.21908         
W831    2105.1          2103.82         0.124136        1.00061         55.6368         1.29623         
